id,name,genre,keywords,overview,cast,feature,poster,backdrop,rating,year_aired
52814,Halo,Action & Adventure Sci-Fi & Fantasy,space travel alien distant future based on video game future war,"Depicting an epic 26th-century conflict between humanity and an alien threat known as the Covenant, the series weaves deeply drawn personal stories with action, adventure and a richly imagined vision of the future.",Charlie Murphy Natascha McElhone Pablo Schreiber Bokeem Woodbine Kate Kennedy,action  adventure scifi  fantasy charlie murphy natascha mcelhone pablo schreiber bokeem woodbine kate kennedy space travel alien distant future based on video game future war depicting an epic 26thcentury conflict between humanity and an alien threat known as the covenant the series weaves deeply drawn personal stories with action adventure and a richly imagined vision of the future,https://image.tmdb.org/t/p/w500/nJUHX3XL1jMkk8honUZnUmudFb9.jpg,https://image.tmdb.org/t/p/w500/1qpUk27LVI9UoTS7S0EixUBj5aR.jpg,4.15,2022.0
1431,CSI: Crime Scene Investigation,Crime Drama Mystery,police detective mystery las vegas crime lab criminal investigation forensic murder investigation crime investigation crime scene investigaton police procedural,"A Las Vegas team of forensic investigators are trained to solve criminal cases by scouring the crime scene, collecting irrefutable evidence and finding the missing pieces that solve the mystery.",Elisabeth Shue Wallace Langham Ted Danson George Eads Jorja Fox,crime drama mystery elisabeth shue wallace langham ted danson george eads jorja fox police detective mystery las vegas crime lab criminal investigation forensic murder investigation crime investigation crime scene investigaton police procedural a las vegas team of forensic investigators are trained to solve criminal cases by scouring the crime scene collecting irrefutable evidence and finding the missing pieces that solve the mystery,https://image.tmdb.org/t/p/w500/9XecVOLLkbGBNnpF2PvP8vQBmww.jpg,https://image.tmdb.org/t/p/w500/cvlLBcQWpO9X21jDHhgPJnE2aVq.jpg,4.2,2000.0
97951,Mayor of Kingstown,Drama Crime,prison drug dealer corruption michigan detective prison guard organized crime brother brother relationship,"In a small Michigan town where the business of incarceration is the only thriving industry, the McClusky family are the power brokers between the police, criminals, inmates, prison guards and politicians in a city completely dependent on prisons and the prisoners they contain.",Jeremy Renner Aidan Gillen Derek Webster Nishi Munshi Dianne Wiest,drama crime jeremy renner aidan gillen derek webster nishi munshi dianne wiest prison drug dealer corruption michigan detective prison guard organized crime brother brother relationship in a small michigan town where the business of incarceration is the only thriving industry the mcclusky family are the power brokers between the police criminals inmates prison guards and politicians in a city completely dependent on prisons and the prisoners they contain,https://image.tmdb.org/t/p/w500/86OUOPulMiM8rjrQSt4KMev7UAa.jpg,https://image.tmdb.org/t/p/w500/gQxaF79LUTtopdYHsuS8lUr9rvF.jpg,3.8,2021.0
12225,Peppa Pig,Animation Kids,cartoon pig,"Peppa Pig is an energetic piggy who lives with Mummy, Daddy, and little brother George. She loves to jump in mud puddles and make loud snorting noises.",Richard Ridings Morwenna Banks Brian Blessed John Sparkes David Rintoul,animation kids richard ridings morwenna banks brian blessed john sparkes david rintoul cartoon pig peppa pig is an energetic piggy who lives with mummy daddy and little brother george she loves to jump in mud puddles and make loud snorting noises,https://image.tmdb.org/t/p/w500/bwRtrT8E3irSBppUauu1w84e04H.jpg,https://image.tmdb.org/t/p/w500/28yQ4VmGjoykPscUQqXHzh9Z2op.jpg,4.15,2004.0
134865,Wolf Pack,Sci-Fi & Fantasy Drama,based on novel or book werewolf lycanthrope,"When a raging wildfire releases a supernatural creature, four young adults find themselves drawn together under a full moon.",Sarah Michelle Gellar Bella Shepard Rodrigo Santoro Armani Jackson Tyler Lawrence Gray,scifi  fantasy drama sarah michelle gellar bella shepard rodrigo santoro armani jackson tyler lawrence gray based on novel or book werewolf lycanthrope when a raging wildfire releases a supernatural creature four young adults find themselves drawn together under a full moon,https://image.tmdb.org/t/p/w500/hcVjE8HPGT5jjprmBaJx3N928Lb.jpg,https://image.tmdb.org/t/p/w500/jvoRuN9yzMFaMRv8FuZKiKczE4E.jpg,3.3,2023.0
2288,Prison Break,Action & Adventure Crime Drama,prison prisoner escape brother fugitive conspiracy wrongful imprisonment ex-con escaped prisoner effects from the past,"Due to a political conspiracy, an innocent man is sent to death row and his only hope is his brother, who makes it his mission to deliberately get himself sent to the same prison in order to break the both of them out, from the inside out.",Robert Knepper Inbar Lavi Wentworth Miller Sarah Wayne Callies Paul Adelstein,action  adventure crime drama robert knepper inbar lavi wentworth miller sarah wayne callies paul adelstein prison prisoner escape brother fugitive conspiracy wrongful imprisonment excon escaped prisoner effects from the past due to a political conspiracy an innocent man is sent to death row and his only hope is his brother who makes it his mission to deliberately get himself sent to the same prison in order to break the both of them out from the inside out,https://image.tmdb.org/t/p/w500/ux7OfhhrXO4FzJtuew18ShiBLq7.jpg,https://image.tmdb.org/t/p/w500/7w165QdHmJuTHSQwEyJDBDpuDT7.jpg,4.1,2005.0
79744,The Rookie,Crime Drama,"police everyday life police chase los angeles, california police officer police detective street crime lapd police training crime investigation dramedy police department procedural police drama patrol officer police patrol","Starting over isn’t easy, especially for small-town guy John Nolan who, after a life-altering incident, is pursuing his dream of being an LAPD officer. As the force’s oldest rookie, he’s met with skepticism from some higher-ups who see him as just a walking midlife crisis.",Nathan Fillion Richard T. Jones Jenna Dewan Shawn Ashmore Eric Winter,crime drama nathan fillion richard t jones jenna dewan shawn ashmore eric winter police everyday life police chase los angeles california police officer police detective street crime lapd police training crime investigation dramedy police department procedural police drama patrol officer police patrol starting over isnt easy especially for smalltown guy john nolan who after a lifealtering incident is pursuing his dream of being an lapd officer as the forces oldest rookie hes met with skepticism from some higherups who see him as just a walking midlife crisis,https://image.tmdb.org/t/p/w500/gSGj4zhuFllpZEkHGdsBMV2BGsq.jpg,https://image.tmdb.org/t/p/w500/kMyDvGXjQC16625cFbV7EscaW0W.jpg,4.05,2018.0
71790,S.W.A.T.,Crime Action & Adventure Drama,"los angeles, california reboot first responders",A locally born and bred S.W.A.T. lieutenant is torn between loyalty to the streets and duty to his fellow officers when he's tasked to run a highly-trained unit that's the last stop for solving crimes in Los Angeles.,Kenny Johnson Shemar Moore Rochelle Aytes Jay Harrington Alex Russell,crime action  adventure drama kenny johnson shemar moore rochelle aytes jay harrington alex russell los angeles california reboot first responders a locally born and bred swat lieutenant is torn between loyalty to the streets and duty to his fellow officers when hes tasked to run a highlytrained unit thats the last stop for solving crimes in los angeles,https://image.tmdb.org/t/p/w500/7Bttz4hEspKlpU0Me57dkHNR3nf.jpg,https://image.tmdb.org/t/p/w500/7j4ug9B6JXVeh5HhQjjPScrdj4Z.jpg,4.1,2017.0
32692,Blue Bloods,Drama Crime,new york city police police station police commissioner police procedural,"A drama about a multi-generational family of cops dedicated to New York City law enforcement. Frank Reagan is the New York Police Commissioner and heads both the police force and the Reagan brood. He runs his department as diplomatically as he runs his family, even when dealing with the politics that plagued his unapologetically bold father, Henry, during his stint as Chief.",Tom Selleck Len Cariou Abigail Hawk Donnie Wahlberg Vanessa Ray,drama crime tom selleck len cariou abigail hawk donnie wahlberg vanessa ray new york city police police station police commissioner police procedural a drama about a multigenerational family of cops dedicated to new york city law enforcement frank reagan is the new york police commissioner and heads both the police force and the reagan brood he runs his department as diplomatically as he runs his family even when dealing with the politics that plagued his unapologetically bold father henry during his stint as chief,https://image.tmdb.org/t/p/w500/ceqomvL0e1jGkJAPVWFlq2hGl7i.jpg,https://image.tmdb.org/t/p/w500/3a5k2ZuLMNhpMEZIq9hf3lCSOS.jpg,4.05,2010.0
4604,Smallville,Sci-Fi & Fantasy Action & Adventure Drama,"superhero kansas, usa based on comic alien super power origin story",The origins of the world’s greatest hero–from Krypton refugee Kal-el’s arrival on Earth through his tumultuous teen years to Clark Kent’s final steps toward embracing his destiny as the Man of Steel.,Tom Welling Erica Durance Justin Hartley Cassidy Freeman Allison Mack,scifi  fantasy action  adventure drama tom welling erica durance justin hartley cassidy freeman allison mack superhero kansas usa based on comic alien super power origin story the origins of the worlds greatest herofrom krypton refugee kalels arrival on earth through his tumultuous teen years to clark kents final steps toward embracing his destiny as the man of steel,https://image.tmdb.org/t/p/w500/pUhJGETy2sec4vEkiqJ9eGeIywc.jpg,https://image.tmdb.org/t/p/w500/4z9NPyzCl4BlXHdja0TW0wKmF4A.jpg,3.85,2001.0
1421,Modern Family,Comedy,family relationships breaking the fourth wall family sitcom blended family,"The Pritchett-Dunphy-Tucker clan is a wonderfully large and blended family. They give us an honest and often hilarious look into the sometimes warm, sometimes twisted, embrace of the modern family.",Sarah Hyland Ariel Winter Ed O'Neill Sofía Vergara Julie Bowen,comedy sarah hyland ariel winter ed oneill sofía vergara julie bowen family relationships breaking the fourth wall family sitcom blended family the pritchettdunphytucker clan is a wonderfully large and blended family they give us an honest and often hilarious look into the sometimes warm sometimes twisted embrace of the modern family,https://image.tmdb.org/t/p/w500/fu5vEUHgxkAPmX26ISQXqHmlPMq.jpg,https://image.tmdb.org/t/p/w500/x4lxFIhhrDI4nWtV8osnYwbGESV.jpg,4.1,2009.0
1346,Wow! Wow! Wubbzy!,Animation Sci-Fi & Fantasy Comedy Family,inventor tree house musical scientist fictional city,"Wow! Wow! Wubbzy! is an American educational animated children's television show created by Bob Boyle. The series is animated in Toon Boom and Adobe Flash software, produced by Bolder Media, and Starz Media. Bob Boyle, Susan Miller, Mark Warner, and Fred Seibert-Warner are the executive producers. The pop rock music is performed by Brad Mossman, and the musical score is composed and conducted by Mike Reagan. The series premiered on August 28, 2006 in the United States on Nick Jr. The second and final season debuted on September 1, 2008 on Nickelodeon's Nick Jr. in the United States.",Frank Welker Tara Strong Tom Kenny Grey DeLisle Elizabeth Daily,animation scifi  fantasy comedy family frank welker tara strong tom kenny grey delisle elizabeth daily inventor tree house musical scientist fictional city wow wow wubbzy is an american educational animated childrens television show created by bob boyle the series is animated in toon boom and adobe flash software produced by bolder media and starz media bob boyle susan miller mark warner and fred seibertwarner are the executive producers the pop rock music is performed by brad mossman and the musical score is composed and conducted by mike reagan the series premiered on august 28 2006 in the united states on nick jr the second and final season debuted on september 1 2008 on nickelodeons nick jr in the united states,https://image.tmdb.org/t/p/w500/hrIWpaPdxwTXTov6WIu5KZPKfcc.jpg,https://image.tmdb.org/t/p/w500/zIRgOSYXobVca1rcqg3BZdJ2uOm.jpg,3.9,2006.0
31132,Regular Show,Animation Comedy,time travel racoon slacker anthropomorphism park high school friends,"Two bored groundskeepers, Mordecai (a six-foot-tall blue jay) and Rigby (a hyperactive raccoon) are best friends who spend their days trying to entertain themselves by any means necessary, much to the displeasure of their boss. Their everyday pursuits often lead to things spiraling out of control and into the surreal.",Mark Hamill J.G. Quintel Matthew Mercer Vanessa Marshall William Salyers,animation comedy mark hamill jg quintel matthew mercer vanessa marshall william salyers time travel racoon slacker anthropomorphism park high school friends two bored groundskeepers mordecai a sixfoottall blue jay and rigby a hyperactive raccoon are best friends who spend their days trying to entertain themselves by any means necessary much to the displeasure of their boss their everyday pursuits often lead to things spiraling out of control and into the surreal,https://image.tmdb.org/t/p/w500/mS5SLxMYcKfUxA0utBSR5MOAWWr.jpg,https://image.tmdb.org/t/p/w500/2vbE9ajftJ7dkqUAyxDS0WFILx8.jpg,4.15,2010.0
58841,Chicago P.D.,Crime Drama,"chicago, illinois police spin off crime investigation","A riveting police drama about the men and women of the Chicago Police Department's District 21 who put it all on the line to serve and protect their community. District 21 is made up of two distinctly different groups: the uniformed cops who patrol the beat and go head-to-head with the city's street crimes and the Intelligence Unit that combats the city's major offenses - organized crime, drug trafficking, high profile murders and beyond.",Tracy Spiridakos Patrick John Flueger Jason Beghe Amy Morton Marina Squerciati,crime drama tracy spiridakos patrick john flueger jason beghe amy morton marina squerciati chicago illinois police spin off crime investigation a riveting police drama about the men and women of the chicago police departments district 21 who put it all on the line to serve and protect their community district 21 is made up of two distinctly different groups the uniformed cops who patrol the beat and go headtohead with the citys street crimes and the intelligence unit that combats the citys major offenses  organized crime drug trafficking high profile murders and beyond,https://image.tmdb.org/t/p/w500/7gtp4lusk685hdmuEXMbYrmSQoY.jpg,https://image.tmdb.org/t/p/w500/qSrSg6dZeZy6uJ6SfSKbEAwk3Wo.jpg,4.35,2014.0
4586,Gilmore Girls,Comedy Drama,high school small town grandparent grandchild relationship coffee private school ambition middle class love female protagonist dating single mother mother daughter relationship,"Set in the charming town of Stars Hollow, Connecticut, the series follows the captivating lives of Lorelai and Rory Gilmore, a mother/daughter pair who have a relationship most people only dream of.",Alexis Bledel Kelly Bishop Lauren Graham Melissa McCarthy Scott Patterson,comedy drama alexis bledel kelly bishop lauren graham melissa mccarthy scott patterson high school small town grandparent grandchild relationship coffee private school ambition middle class love female protagonist dating single mother mother daughter relationship set in the charming town of stars hollow connecticut the series follows the captivating lives of lorelai and rory gilmore a motherdaughter pair who have a relationship most people only dream of,https://image.tmdb.org/t/p/w500/8hWwBpB1mLUKqzjdGrcvJcIklp4.jpg,https://image.tmdb.org/t/p/w500/m7VAgx75rjJCEupK3nbkzULO1hx.jpg,4.2,2000.0
1412,Arrow,Crime Drama Mystery Action & Adventure,superhero based on comic superhero team masked vigilante,"Spoiled billionaire playboy Oliver Queen is missing and presumed dead when his yacht is lost at sea. He returns five years later a changed man, determined to clean up the city as a hooded vigilante armed with a bow.",Katherine McNamara Katie Cassidy Rick Gonzalez Stephen Amell Ben Lewis,crime drama mystery action  adventure katherine mcnamara katie cassidy rick gonzalez stephen amell ben lewis superhero based on comic superhero team masked vigilante spoiled billionaire playboy oliver queen is missing and presumed dead when his yacht is lost at sea he returns five years later a changed man determined to clean up the city as a hooded vigilante armed with a bow,https://image.tmdb.org/t/p/w500/gKG5QGz5Ngf8fgWpBsWtlg5L2SF.jpg,https://image.tmdb.org/t/p/w500/vNnLAKmoczRlNarxyGrrw0KSOeX.jpg,3.95,2012.0
57243,Doctor Who,Action & Adventure Drama Sci-Fi & Fantasy,time travel time machine alien,"The Doctor is a Time Lord: a 900 year old alien with 2 hearts, part of a gifted civilization who mastered time travel. The Doctor saves planets for a living—more of a hobby actually, and the Doctor's very, very good at it.",Jodie Whittaker Mandip Gill John Bishop,action  adventure drama scifi  fantasy jodie whittaker mandip gill john bishop time travel time machine alien the doctor is a time lord a 900 year old alien with 2 hearts part of a gifted civilization who mastered time travel the doctor saves planets for a livingmore of a hobby actually and the doctors very very good at it,https://image.tmdb.org/t/p/w500/sz4zF5z9zyFh8Z6g5IQPNq91cI7.jpg,https://image.tmdb.org/t/p/w500/sRfl6vyzGWutgG0cmXmbChC4iN6.jpg,3.4,2005.0
1433,American Dad!,Animation Comedy,cia adult animation,"The series focuses on an eccentric motley crew that is the Smith family and their three housemates: Father, husband, and breadwinner Stan Smith; his better half housewife, Francine Smith; their college-aged daughter, Hayley Smith; and their high-school-aged son, Steve Smith. Outside of the Smith family, there are three additional main characters, including Hayley's boyfriend turned husband, Jeff Fischer; the family's man-in-a-goldfish-body pet, Klaus; and most notably the family's zany alien, Roger, who is ""full of masquerades, brazenness, and shocking antics.""",Seth MacFarlane Scott Grimes Wendy Schaal Dee Bradley Baker Rachael MacFarlane,animation comedy seth macfarlane scott grimes wendy schaal dee bradley baker rachael macfarlane cia adult animation the series focuses on an eccentric motley crew that is the smith family and their three housemates father husband and breadwinner stan smith his better half housewife francine smith their collegeaged daughter hayley smith and their highschoolaged son steve smith outside of the smith family there are three additional main characters including hayleys boyfriend turned husband jeff fischer the familys maninagoldfishbody pet klaus and most notably the familys zany alien roger who is full of masquerades brazenness and shocking antics,https://image.tmdb.org/t/p/w500/b2XLAyJKLnZWClMmzNieoa33Sf6.jpg,https://image.tmdb.org/t/p/w500/7xIQL3eyNmQjZTJjzlsmzRUjAEx.jpg,3.7,2005.0
48866,The 100,Sci-Fi & Fantasy Drama Action & Adventure,based on novel or book self-discovery survival apocalypse nuclear catastrophe based on young adult novel,"100 years in the future, when the Earth has been abandoned due to radioactivity, the last surviving humans live on an ark orbiting the planet — but the ark won't last forever. So the repressive regime picks 100 expendable juvenile delinquents to send down to Earth to see if the planet is still habitable.",Eliza Taylor Richard Harmon Lindsey Morgan Marie Avgeropoulos Chuku Modu,scifi  fantasy drama action  adventure eliza taylor richard harmon lindsey morgan marie avgeropoulos chuku modu based on novel or book selfdiscovery survival apocalypse nuclear catastrophe based on young adult novel 100 years in the future when the earth has been abandoned due to radioactivity the last surviving humans live on an ark orbiting the planet  but the ark wont last forever so the repressive regime picks 100 expendable juvenile delinquents to send down to earth to see if the planet is still habitable,https://image.tmdb.org/t/p/w500/wcaDIAG1QdXQLRaj4vC1EFdBT2.jpg,https://image.tmdb.org/t/p/w500/hTExot1sfn7dHZjGrk0Aiwpntxt.jpg,3.45,2014.0
63333,The Last Kingdom,Action & Adventure Drama War & Politics,viking historical fiction king historical drama costume drama saxons 9th century,"A show of heroic deeds and epic battles with a thematic depth that embraces politics, religion, warfare, courage, love, loyalty and our universal search for identity. Combining real historical figures and events with fictional characters, it is the story of how a people combined their strength under one of the most iconic kings of history in order to reclaim their land for themselves and build a place they call home.",Alexander Dreymon Stefanie Martini Emily Cox Eliza Butterworth Mark Rowley,action  adventure drama war  politics alexander dreymon stefanie martini emily cox eliza butterworth mark rowley viking historical fiction king historical drama costume drama saxons 9th century a show of heroic deeds and epic battles with a thematic depth that embraces politics religion warfare courage love loyalty and our universal search for identity combining real historical figures and events with fictional characters it is the story of how a people combined their strength under one of the most iconic kings of history in order to reclaim their land for themselves and build a place they call home,https://image.tmdb.org/t/p/w500/8eJf0hxgIhE6QSxbtuNCekTddy1.jpg,https://image.tmdb.org/t/p/w500/uCqXSfHymdbDMsFx8t0u0OPSuve.jpg,3.95,2015.0
2527,Emmerdale,Soap Drama,farm northern england community yorkshire english countryside small village,"The lives of several families in the Yorkshire Dales revolve around a farm and the nearby village. With murders, affairs, lies, deceit, laughter and tears, it's all there in the village.",Freddie Jones Dominic Brunt Lesley Dunlop Roxy Shahidi Michelle Hardwick,soap drama freddie jones dominic brunt lesley dunlop roxy shahidi michelle hardwick farm northern england community yorkshire english countryside small village the lives of several families in the yorkshire dales revolve around a farm and the nearby village with murders affairs lies deceit laughter and tears its all there in the village,https://image.tmdb.org/t/p/w500/ualtuRRNYa9Fj61wSuBVcuvaVDP.jpg,https://image.tmdb.org/t/p/w500/gXfxRePv8TNlbiioneAzL9QXaW0.jpg,4.15,1972.0
764,Midsomer Murders,Crime Drama Mystery,england murder police detective murder investigation police inspector midsomer murders,"The peacefulness of the Midsomer community is shattered by violent crimes, suspects are placed under suspicion, and it is up to a veteran DCI and his young sergeant to calmly and diligently eliminate the innocent and ruthlessly pursue the guilty. ",Annette Badland Nick Hendrix Neil Dudgeon Fiona Dolman,crime drama mystery annette badland nick hendrix neil dudgeon fiona dolman england murder police detective murder investigation police inspector midsomer murders the peacefulness of the midsomer community is shattered by violent crimes suspects are placed under suspicion and it is up to a veteran dci and his young sergeant to calmly and diligently eliminate the innocent and ruthlessly pursue the guilty ,https://image.tmdb.org/t/p/w500/pz7tsWxe0TTdfJnWPjZAEnrSl5M.jpg,https://image.tmdb.org/t/p/w500/yEuepVOypBHTjVAWYkghKppJtxM.jpg,,1997.0
873,Columbo,Crime Drama Mystery,murder police detective basset hound criminal investigation murder investigation homicide detective homicide investigation,"Columbo is a friendly, verbose, disheveled-looking police detective who is consistently underestimated by his suspects. Despite his unprepossessing appearance and apparent absentmindedness, he shrewdly solves all of his cases and secures all evidence needed for indictment. His formidable eye for detail and meticulously dedicated approach often become clear to the killer only late in the storyline.",Peter Falk,crime drama mystery peter falk murder police detective basset hound criminal investigation murder investigation homicide detective homicide investigation columbo is a friendly verbose disheveledlooking police detective who is consistently underestimated by his suspects despite his unprepossessing appearance and apparent absentmindedness he shrewdly solves all of his cases and secures all evidence needed for indictment his formidable eye for detail and meticulously dedicated approach often become clear to the killer only late in the storyline,https://image.tmdb.org/t/p/w500/zdEG767frvtqeqeehPr1eXnP1gu.jpg,https://image.tmdb.org/t/p/w500/b0CEcb5tng8PwqrDrqHqPd8JLZW.jpg,2.0,1971.0
75219,9-1-1,Drama Crime Action & Adventure,"california police los angeles, california police officer firefighter emergency procedural first responders emergency services","Explore the high-pressure experiences of police officers, paramedics and firefighters who are thrust into the most frightening, shocking and heart-stopping situations. These emergency responders must try to balance saving those who are at their most vulnerable with solving the problems in their own lives.",Angela Bassett Jennifer Love Hewitt Oliver Stark Kenneth Choi Aisha Hinds,drama crime action  adventure angela bassett jennifer love hewitt oliver stark kenneth choi aisha hinds california police los angeles california police officer firefighter emergency procedural first responders emergency services explore the highpressure experiences of police officers paramedics and firefighters who are thrust into the most frightening shocking and heartstopping situations these emergency responders must try to balance saving those who are at their most vulnerable with solving the problems in their own lives,https://image.tmdb.org/t/p/w500/CQBwNO8uGcOmt0phH7KoGUwpSL.jpg,https://image.tmdb.org/t/p/w500/l7XWcZZjvDw3ztq61jq6Kxa3krR.jpg,3.8,2018.0
93749,Dr. Death,Drama Crime,surgeon anthology thriller surgery medical drama inspired by true story based on podcast,An anthology series following a new medical true crime story each season. Based on the podcast of the same name.,Christian Slater Alec Baldwin AnnaSophia Robb Joshua Jackson Grace Gummer,drama crime christian slater alec baldwin annasophia robb joshua jackson grace gummer surgeon anthology thriller surgery medical drama inspired by true story based on podcast an anthology series following a new medical true crime story each season based on the podcast of the same name,https://image.tmdb.org/t/p/w500/b6Hhj0CriW2QySQtRM6TT4ACJEH.jpg,https://image.tmdb.org/t/p/w500/2VDmT4e5OSae8udIy5eXmIx4h9X.jpg,4.05,2021.0
111837,Willow,Sci-Fi & Fantasy Action & Adventure Drama,based on movie band of misfits,"Many years after the events of the original film, legendary sorcerer Willow leads a group of misfit heroes on a dangerous rescue mission through a world beyond their wildest imaginations.",Joanne Whalley Rosabell Laurenti Sellers Dempsey Bryk Ralph Ineson Warwick Davis,scifi  fantasy action  adventure drama joanne whalley rosabell laurenti sellers dempsey bryk ralph ineson warwick davis based on movie band of misfits many years after the events of the original film legendary sorcerer willow leads a group of misfit heroes on a dangerous rescue mission through a world beyond their wildest imaginations,https://image.tmdb.org/t/p/w500/pGLHHhnDqBz24yHZhqJI0ERmqTq.jpg,https://image.tmdb.org/t/p/w500/93SxdkiR3gBcbG5FxIt0DCBttul.jpg,4.1,2022.0
2004,Malcolm in the Middle,Family Comedy Drama,sibling relationship middle class dysfunctional family family relationships social satire breaking the fourth wall family sitcom boys,"A gifted young teen tries to survive life with his dimwitted, dysfunctional family.",Bryan Cranston Christopher Masterson Frankie Muniz Justin Berfield Erik Per Sullivan,family comedy drama bryan cranston christopher masterson frankie muniz justin berfield erik per sullivan sibling relationship middle class dysfunctional family family relationships social satire breaking the fourth wall family sitcom boys a gifted young teen tries to survive life with his dimwitted dysfunctional family,https://image.tmdb.org/t/p/w500/rdxW4Lszm6qYB3qd2cexB8U8laW.jpg,https://image.tmdb.org/t/p/w500/ysaA0BInz4071p3LKqAQnWKZCsK.jpg,3.7,2000.0
86430,Your Honor,Drama,remake thriller legal thriller,New Orleans judge Michael Desiato is forced to confront his own deepest convictions when his son is involved in a hit and run that embroils an organized crime family.,Bryan Cranston Hope Davis Andrene Ward-Hammond Michael Stuhlbarg Jimi Stanton,drama bryan cranston hope davis andrene wardhammond michael stuhlbarg jimi stanton remake thriller legal thriller new orleans judge michael desiato is forced to confront his own deepest convictions when his son is involved in a hit and run that embroils an organized crime family,https://image.tmdb.org/t/p/w500/uVNtiZfqW19Wo9k74ui53IS2cBy.jpg,https://image.tmdb.org/t/p/w500/t73x5Pb81mIGZR417aeGwbkR520.jpg,3.55,2020.0
2224,The Daily Show with Trevor Noah,News Comedy,political satire late-night show,"Trevor Noah and The World's Fakest News Team tackle the biggest stories in news, politics and pop culture.",Ronny Chieng Trevor Noah Roy Wood Jr. Desi Lydic Michael Kosta,news comedy ronny chieng trevor noah roy wood jr desi lydic michael kosta political satire latenight show trevor noah and the worlds fakest news team tackle the biggest stories in news politics and pop culture,https://image.tmdb.org/t/p/w500/nz5fAg1OomLZ7fxiM4RnLbJxppc.jpg,https://image.tmdb.org/t/p/w500/zaavgcU6u6cfRx9lYZUxLagXMq2.jpg,4.25,1996.0
34524,Teen Wolf,Sci-Fi & Fantasy Drama,high school supernatural werewolf creature interspecies romance teenager,"Scott McCall, a high school student living in the town of Beacon Hills has his life drastically changed when he's bitten by a werewolf, becoming one himself. He must henceforth learn to balance his problematic new identity with his day-to-day teenage life. The following characters are instrumental to his struggle: Stiles, his best friend; Allison, his love interest who comes from a family of werewolf hunters; and Derek, a mysterious werewolf with a dark past. Throughout the series, he strives to keep his loved ones safe while maintaining normal relationships with them.",Dylan O'Brien Tyler Posey Holland Roden Shelley Hennig Linden Ashby,scifi  fantasy drama dylan obrien tyler posey holland roden shelley hennig linden ashby high school supernatural werewolf creature interspecies romance teenager scott mccall a high school student living in the town of beacon hills has his life drastically changed when hes bitten by a werewolf becoming one himself he must henceforth learn to balance his problematic new identity with his daytoday teenage life the following characters are instrumental to his struggle stiles his best friend allison his love interest who comes from a family of werewolf hunters and derek a mysterious werewolf with a dark past throughout the series he strives to keep his loved ones safe while maintaining normal relationships with them,https://image.tmdb.org/t/p/w500/vY2vfAskJTiWsQSv6bdbNCQhPLm.jpg,https://image.tmdb.org/t/p/w500/gZzIQxo2ukFSdZGtlttA0wI6kax.jpg,4.1,2011.0
89393,9-1-1: Lone Star,Drama Action & Adventure Crime,"spin off austin, texas firefighter fire rescue","Nearly 20 years ago, Owen Strand was the lone survivor of his Manhattan firehouse on 9/11. In the wake of the attack, Owen had the unenviable task of rebuilding his station. After a similar tragedy happens to a firehouse in Austin, Owen, along with his troubled firefighter son, T.K., takes his progressive philosophies of life and firefighting down to Texas, where he helps them start anew. On the surface, Owen is all about big-city style and swagger, but underneath he struggles with a secret he hides from the world - one that could very well end his life.",Rob Lowe Natacha Karam Gina Torres Ronen Rubinstein Jim Parrack,drama action  adventure crime rob lowe natacha karam gina torres ronen rubinstein jim parrack spin off austin texas firefighter fire rescue nearly 20 years ago owen strand was the lone survivor of his manhattan firehouse on 911 in the wake of the attack owen had the unenviable task of rebuilding his station after a similar tragedy happens to a firehouse in austin owen along with his troubled firefighter son tk takes his progressive philosophies of life and firefighting down to texas where he helps them start anew on the surface owen is all about bigcity style and swagger but underneath he struggles with a secret he hides from the world  one that could very well end his life,https://image.tmdb.org/t/p/w500/dEEyTp74xLQ2fNnMfhzdhGDTDVD.jpg,https://image.tmdb.org/t/p/w500/deYeSmkkUGKetBvtA7MBr4LNQ1c.jpg,3.15,2020.0
39351,Grimm,Drama Mystery Sci-Fi & Fantasy,police fairy tale detective supernatural creature police detective homicide detective neo-noir fighting supernatural,"After Portland homicide detective Nick Burkhardt discovers he's descended from an elite line of criminal profilers known as ""Grimms,"" he increasingly finds his responsibilities as a detective at odds with his new responsibilities as a Grimm.",Silas Weir Mitchell Elizabeth Tulloch Russell Hornsby Sasha Roiz Claire Coffee,drama mystery scifi  fantasy silas weir mitchell elizabeth tulloch russell hornsby sasha roiz claire coffee police fairy tale detective supernatural creature police detective homicide detective neonoir fighting supernatural after portland homicide detective nick burkhardt discovers hes descended from an elite line of criminal profilers known as grimms he increasingly finds his responsibilities as a detective at odds with his new responsibilities as a grimm,https://image.tmdb.org/t/p/w500/iOptnt1QHi6bIHmOq6adnZTV0bU.jpg,https://image.tmdb.org/t/p/w500/oS3nip9GGsx5A7vWp8A1cazqJlF.jpg,4.3,2011.0
